,SID,SCAPN,SCSitus_NumNam,Building_age,Cap_rate_pro_forma,Cap_rate_actual,Land_value,Total_value,Assessed_yr,Floor_area_ratio,Num_floors,Price_per_sqft,Land_price_per_AC,Sale_date,Sale_price,Listing_broker_company
10792,S10793,GA Cobb 17-0873-0-001-0,GA Cobb 1557 Terrell Mill Rd,38.0,,,,,,0.212418188,2.0,17.44,161377.08,12/17/09,6000000.0,Cushman & Wakefield
10793,S10794,GA DeKalb 15-077-01-003,GA DeKalb 26 Bouldercrest Ln,46.0,,,5831600.0,10402700.0,2012.0,0.241040537,3.0,15.72,165063.78,9/23/13,5899000.0,
10794,S10795,GA Rockdale 010-0-10-004A,GA Rockdale 50 St James Dr,19.0,,,1128700.0,17353490.0,2007.0,0.37863791399999996,3.0,11.33,186891.73,7/11/08,5515175.0,
10795,S10796,GA Muscogee 064-008-001,GA Muscogee 901 Joy Rd,52.0,,,1748750.0,2553445.0,2016.0,0.877031061,1.0,2.38,91089.76,9/27/18,5500000.0,
10796,S10797,GA Clayton 13-105A-00A-001,GA Clayton 5724 Riverdale Rd,45.0,,,2425000.0,9557500.0,2010.0,0.39793932,2.0,12.59,218260.82,5/16/11,5184000.0,
10797,S10798,GA Fulton 14-0008-0000-023,GA Fulton 900 New Town Cir,45.0,,,1693700.0,10088000.0,2004.0,0.407779236,2.0,12.85,228187.92,1/28/05,5100000.0,"Marcus & Millichap, Inc."
10798,S10799,GA Fulton 13-0002-LL-063,GA Fulton 4031 Seven Oaks Ln,49.0,,,4740000.0,5990000.0,2013.0,0.334860499,2.0,8.67,126486.21,11/2/10,5000000.0,
10799,S10800,GA Cobb 17-0651-0-005-0,GA Cobb 861 Franklin Rd,46.0,,,846108.0,3600000.0,2009.0,0.271370458,2.0,16.81,198743.94,10/5/10,5000000.0,
10800,S10801,GA Clayton 13-0105A-00A-001,GA Clayton 5724 Riverdale Rd,45.0,,,2346000.0,3300000.0,2014.0,0.39793932,2.0,11.42,197883.07,9/11/15,4700000.0,
10801,S10802,GA Fulton 17-0032-0000-027,GA Fulton 7275 Roswell Rd,50.0,,,1451280.0,8014480.0,2007.0,0.321700293,2.0,11.82,165670.24,8/8/07,4600000.0,
10802,S10803,GA Clayton 12-074B-00A-005,GA Clayton 3196 Mount Zion Rd,23.0,,,0.0,5210670.0,2007.0,0.225283698,2.0,9.69,95115.94,7/25/08,4297500.0,
10803,S10804,GA Rockdale 010-0-10-0004,GA Rockdale 50 St James Dr,19.0,,,,,2007.0,0.37863791399999996,3.0,66.1,1090265.4,9/26/08,4250150.0,
10804,S10805,GA Cobb 17-0807-0-001-0,GA Cobb 2350 Cobb Pky,43.0,,,4396510.0,9618750.0,2014.0,0.29472463600000004,3.0,8.64,110984.46,3/18/15,3700000.0,
10805,S10806,GA Rockdale 010-0-10-004A,GA Rockdale 50 St James Dr,19.0,,,1128700.0,17353490.0,2007.0,0.37863791399999996,3.0,6.68,110210.95,7/31/08,3252325.0,
10806,S10807,GA Clayton 13-105A-00A-001,GA Clayton 5724 Riverdale Rd,45.0,,,,,,0.39793932,2.0,7.46,129339.74,5/5/11,3072000.0,
10807,S10808,GA Fulton 13-0060-LL-053,GA Fulton 2135 Godby Rd,47.0,,,2916000.0,5045200.0,2010.0,0.42243694200000004,2.0,6.27,115429.01,11/8/11,3000000.0,
10808,S10809,GA Cobb 17-0651-0-005-0,GA Cobb 861 Franklin Rd,46.0,,,846108.0,2970000.0,2011.0,0.271370458,2.0,10.09,119246.36,4/2/12,3000000.0,
10809,S10810,GA DeKalb 15-077-01-016,GA DeKalb 26 Bouldercrest Ln,46.0,,,1478000.0,2549800.0,,0.241040537,3.0,6.96,73032.12,8/7/12,2610000.0,Greystone Brown Real Estate Advisors
10810,S10811,GA Cobb 20-0007-021,GA Cobb 4368 Davis Dr,,,,1010590.0,1339690.0,2005.0,0.009831041,1.0,1225.49,524802.15,10/4/05,2500000.0,Don Hammett Realty
10811,S10812,GA Clayton 12-074B-00A-001,GA Clayton 3196 Mount Zion Rd,23.0,,,,,,0.225283698,2.0,5.16,50615.63,10/15/08,2286900.0,
10812,S10813,GA Muscogee 064-008-001,GA Muscogee 901 Joy Rd,52.0,,,0.0,3292728.0,2008.0,0.877031061,1.0,0.92,35193.77,12/9/09,2125000.0,Marcus & Millichap
10813,S10814,GA DeKalb 18-048-03-014,GA DeKalb 455 Dekalb Industrial Way,21.0,,,,,,0.56297153,3.0,5.37,131696.49,1/1/18,2028521.0,
10814,S10815,GA Fulton 13-0060-LL-053,GA Fulton 2135 Godby Rd,47.0,,,2916000.0,5045200.0,2009.0,0.42243694200000004,2.0,4.18,76952.67,4/5/11,2000000.0,
10815,S10816,GA Cobb 20-0007-0-021-0,GA Cobb 4368 Davis Dr,,,,373224.0,373224.0,,0.009831041,1.0,924.31,395826.77,9/1/11,1885600.0,
10816,S10817,"GA DeKalb 18-043-02-093,135",GA DeKalb 4949 Memorial Dr,47.0,,,,,,0.276491979,3.0,4.83,58121.27,10/27/95,1850000.0,"Westminster Group, Inc."
10817,S10818,GA Fulton 13-0034-LL-114,GA Fulton 4555 Washington Rd,48.0,,,1914000.0,4400000.0,,0.383605863,3.0,3.4,56798.01,6/30/11,1600000.0,Cushman & Wakefield
10818,S10819,GA DeKalb 18-103-02-006,GA DeKalb 2005 Williamsburg Dr,47.0,,,1310892.0,1986200.0,,0.413349277,2.0,2.57,46350.05,2/26/16,1519818.0,
10819,S10820,GA Clayton 13-142C-00B-001,GA Clayton 330 Arrowhead Blvd,49.0,,,,,,0.360680289,2.0,2.74,43031.73,1/7/11,1500000.0,Cushman & Wakefield
10820,S10821,GA Gwinnett 7-147-010,GA Gwinnett 2910 Buford Dr,19.0,,,,,,0.283766352,4.0,2.33,28742.51,6/14/05,1200000.0,
10821,S10822,GA Gwinnett 7-147-010,GA Gwinnett 2910 Buford Dr,19.0,,,,,,0.283766352,4.0,2.26,27952.1,7/25/05,1167000.0,
10822,S10823,GA Muscogee 062-036-004,GA Muscogee 2001 Torch Hill Rd,67.0,,,0.0,8332000.0,2012.0,1.182346891,1.0,2.79,143863.21,8/23/13,1050000.0,Marcus & Millichap
10823,S10824,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,1.18,743877.55,6/8/18,729000.0,
10824,S10825,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,1.05,662244.9,1/18/19,649000.0,
10825,S10826,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,1.01,636734.69,1/11/19,624000.0,
10826,S10827,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.98,621428.57,11/28/18,609000.0,
10827,S10828,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.94,595918.37,6/19/18,584000.0,
10828,S10829,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.92,580612.24,8/14/18,569000.0,
10829,S10830,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.9,570408.16,6/15/18,559000.0,
10830,S10831,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.89,563163.27,3/22/19,551900.0,
10831,S10832,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.88,555102.04,8/24/18,544000.0,
10832,S10833,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.87,550000.0,11/9/18,539000.0,
10833,S10834,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.84,529591.84,8/17/18,519000.0,
10834,S10835,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.82,516326.53,7/6/18,506000.0,
10835,S10836,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.77,488775.51,2/14/19,479000.0,
10836,S10837,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.74,468367.35,10/9/18,459000.0,
10837,S10838,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.64,407142.86,8/3/18,399000.0,
10838,S10839,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.64,406122.45,5/31/18,398000.0,
10839,S10840,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,0.63,396938.78,7/27/18,389000.0,
10840,S10841,GA DeKalb 18-102-07-047,GA DeKalb 3421 Druid Hills Rd,35.0,,,3067000.0,3067000.0,2011.0,0.588281025,3.0,0.0,0.0,5/15/13,0.0,
10841,S10842,GA Henry S10842,GA Henry 2014 Avalon Pky,10.0,,,,,,0.47750814399999997,4.0,,,5/14/19,,
10842,S10843,GA DeKalb 15-136-01-005,GA DeKalb 2892 Eastwyck Cir,55.0,,,4751700.0,6151700.0,2013.0,0.291055334,2.0,,,11/3/14,,The Wiley Real Estate Group
10843,S10844,GA Gwinnett S10844,GA Gwinnett 4000 McGinnis Ferry Rd,22.0,,,,,,0.212071827,3.0,,,1/7/14,,
10844,S10845,GA Chatham 6-0015-02-004,GA Chatham 4309 Augusta Rd,47.0,,,0.0,7700000.0,2015.0,0.146789425,2.0,,,3/1/16,,
10845,S10846,GA Gwinnett 6-142-041,GA Gwinnett 4200 Jimmy Carter Blvd,32.0,,,,,,0.212823421,2.0,,,8/1/11,,
10846,S10847,GA Gwinnett S10847,GA Gwinnett 4000 McGinnis Ferry Rd,22.0,,,,,,0.212071827,3.0,,,1/27/16,,
10847,S10848,GA Cobb 16-1135-0-009-0,GA Cobb 1805 Roswell Rd,44.0,,,13925260.0,50978400.0,2018.0,0.353706567,3.0,,,7/10/19,,Cushman & Wakefield
10848,S10849,GA DeKalb 16-055-02-002,GA DeKalb 421 Meadowood Dr,49.0,,,1434620.0,8507420.0,2013.0,0.501272797,2.0,,,1/31/15,,
10849,S10850,GA Gwinnett S10850,GA Gwinnett 3355 McDaniel Rd,22.0,,,,,,0.223429627,3.0,,,10/1/13,,
10850,S10851,GA DeKalb 18-334-01-019,GA DeKalb 4700 Hill Pky,37.0,,,0.0,11105284.0,2008.0,0.37832119,2.0,,,10/6/09,,
10851,S10852,GA Fulton S10852,GA Fulton 485 Lindbergh Pl,21.0,,,,,,1.119669346,4.0,,,11/28/16,,CBRE
10852,S10853,GA Cobb S10853,GA Cobb 2383 Akers Mill Rd,51.0,,,,,,0.271846588,3.0,,,5/10/11,,
10853,S10854,GA Cobb S10854,GA Cobb 50 Adams Lake Blvd,23.0,,,,,,0.660258836,4.0,,,11/28/16,,CBRE
10854,S10855,GA Fulton 17-0108-0001-870-0,GA Fulton 270 17th St,10.0,,,513000.0,2736100.0,2017.0,14.50056222,46.0,,,7/6/18,,
10855,S10856,GA DeKalb S10856,GA DeKalb 855 Emory Point Dr,6.0,,,,,,0.48031528100000004,5.0,,,2/18/15,,"Eastdil Secured, LLC"
10856,S10857,GA DeKalb S10857,GA DeKalb 2500 Northeast Expy,13.0,,,,,,0.547585329,3.0,,,6/6/12,,
10857,S10858,GA Fulton S10858,GA Fulton 8350 Roswell Rd,33.0,,,,,,0.40649959999999996,3.0,,,9/17/15,,
10858,S10859,GA Fulton S10859,GA Fulton 860 Peachtree St,14.0,,,,,,,28.0,,,4/20/17,,Skyline Seven Real Estate
10859,S10860,GA Cobb S10860,GA Cobb 4600 Village Pl,13.0,,,,,,1.4195972369999998,4.0,,,9/29/17,,
10860,S10861,GA Cobb 17-0651-0-005-0,GA Cobb 861 Franklin Rd,46.0,,,846108.0,3600000.0,2010.0,0.271370458,2.0,,,6/23/11,,
10861,S10862,GA Fulton S10862,GA Fulton 4555 Washington Rd,48.0,,,,,,0.383605863,3.0,,,3/15/11,,
10862,S10863,GA DeKalb 18-350-01-007,GA DeKalb 302 Perimeter Ctr,13.0,,,19621500.0,68544000.0,,1.5252537069999998,5.0,,,1/22/16,,
10863,S10864,GA Cobb S10864,GA Cobb 1750 Shiloh Rd,17.0,,,,,,0.31627759699999997,4.0,,,10/1/13,,
10864,S10865,GA Cobb 17-1085-0-158-0,GA Cobb 3702 River Heights Crossing,32.0,,,9799260.0,39484700.0,,0.33967377,3.0,,,7/6/10,,
10865,S10866,GA Fulton S10866,GA Fulton 914 Collier Rd,22.0,,,,,,0.673910426,3.0,,,11/28/16,,CBRE
10866,S10867,GA DeKalb S10867,GA DeKalb 302 Perimeter Ctr,13.0,,,,,,1.5252537069999998,5.0,,,2/18/15,,"Eastdil Secured, LLC"
10867,S10868,GA DeKalb S10868,GA DeKalb 2500 Northeast Expy,13.0,,,,,,0.547585329,3.0,,,1/20/12,,
10868,S10869,GA Fulton S10869,GA Fulton 3505 Redwine Rd,14.0,,,,,,0.307312246,2.0,,,1/27/16,,
10869,S10870,GA Cobb S10870,GA Cobb 1019 Franklin Rd,41.0,,,,,,0.36034310399999997,2.0,,,6/18/14,,
10870,S10871,GA Gwinnett S10871,GA Gwinnett 1655 Centerview Dr,18.0,,,,,,0.318615716,3.0,,,6/1/11,,
10871,S10872,GA Cobb S10872,GA Cobb 100 Akers Ridge Dr,32.0,,,,,,0.25599115699999997,3.0,,,2/18/15,,"Eastdil Secured, LLC"
10872,S10873,GA Chatham 6-0015-02-004,GA Chatham 4309 Augusta Rd,47.0,,,0.0,7700000.0,2015.0,0.146789425,2.0,,,3/2/16,,
10873,S10874,GA DeKalb S10874,GA DeKalb 3421 Druid Hills Rd,35.0,,,,,,0.588281025,3.0,,,4/1/14,,
10874,S10875,GA Muscogee 064-008-001,GA Muscogee 901 Joy Rd,52.0,,,894380.0,1650230.0,2017.0,0.877031061,1.0,,,10/16/18,,
10875,S10876,GA Gwinnett S10876,GA Gwinnett 3383 Holcomb Bridge Rd,38.0,,,,,,0.252159835,1.0,,,1/28/14,,
10876,S10877,GA Fulton 12-2700-0750-009-7,GA Fulton 32000 Gardner Dr,22.0,,4.75,31515600.0,111161500.0,2017.0,0.311796319,3.0,205.7,2793760.13,9/28/18,172375000.0,CBRE
10877,S10878,GA Cobb 17-0879-0-035-0,GA Cobb 900 Battery Ave,2.0,,4.5,16040500.0,147017200.0,2018.0,3.1100908019999998,6.0,321.65,43575418.99,10/9/18,156000000.0,Walker & Dunlop LLC
10878,S10879,GA Cobb 17-0735-034-0,GA Cobb 2053 Lake Park Dr,36.0,,6.5,13187360.0,86826200.0,2013.0,0.48700237,3.0,60.97,1293341.5,7/3/14,150467350.0,CBRE
10879,S10880,GA Forsyth 021-665,GA Forsyth 910 Deerfield Crossing Dr,3.0,5.0,,,,2017.0,0.530303898,3.0,246.91,5703590.4,3/9/18,141700000.0,Cushman & Wakefield
10880,S10881,GA DeKalb S10881,GA DeKalb 855 Emory Point Dr,6.0,,,,,,0.48031528100000004,5.0,213.52,4467402.15,5/3/17,141214582.0,CBRE
10881,S10882,GA Cobb 17-0704-107,GA Cobb 2053 Lake Park Dr,36.0,,,13654270.0,90292632.0,2004.0,0.48700237,3.0,53.69,1138903.21,8/8/05,132500000.0,CBRE
10882,S10883,GA Cobb S10883,GA Cobb 2075 Powers Ferry Rd,41.0,,,,,,0.570895708,2.0,159.39,3963656.25,1/7/16,127827914.0,JLL
10883,S10884,GA Cobb 17-1008-0-007-0,GA Cobb 2075 Powers Ferry Rd,41.0,,5.4,13968810.0,45860900.0,2016.0,0.570895708,2.0,141.52,3519379.84,6/30/17,113500000.0,JLL
10884,S10885,GA DeKalb 18-349-01-006,GA DeKalb 100 Ashford Gables Dr,29.0,,5.75,,,,0.631588255,3.0,198.47,5460238.57,9/27/18,109860000.0,JLL
10885,S10886,GA Fulton 21-5470-0973-273,GA Fulton 13125 Morris Rd,18.0,,,22269700.0,90497100.0,2014.0,0.352936904,3.0,148.31,2280165.83,9/17/15,104500000.0,Walker & Dunlop LLC
10886,S10887,GA DeKalb 18-363-01-005,GA DeKalb 4867 Ashford Dunwoody Rd,23.0,,,23281916.0,68764800.0,2017.0,0.79450743,4.0,120.06,4155214.23,6/11/18,102800000.0,JLL
10887,S10888,GA Gwinnett R7238-015,GA Gwinnett 4021 McGinnis Ferry Rd,20.0,5.45,,6764200.0,29913000.0,2013.0,0.26291295800000003,3.0,99.52,1139782.46,10/16/14,98500000.0,JLL
10888,S10889,GA Gwinnett R6291-011,GA Gwinnett 3475 Pleasant Hill Rd,23.0,5.5,,8507800.0,47657000.0,2017.0,0.213395891,2.0,128.93,1198499.49,9/28/17,94250000.0,JLL
10889,S10890,GA Cobb 17-0839-0-008-0,GA Cobb 5900 Suffex Green Ln,35.0,,5.85,,,,0.264235911,3.0,153.22,1763565.89,6/20/16,91000000.0,
10890,S10891,GA DeKalb 18-349-01-043,GA DeKalb 100 Ashford Gables Dr,29.0,,,46363383.0,69115745.0,2015.0,0.631588255,3.0,162.59,4473161.03,1/27/16,90000000.0,JLL
10891,S10892,GA Gwinnett R6197-112,GA Gwinnett 1635 Pirkle Rd,32.0,,5.05,6052600.0,34000000.0,2018.0,0.23456680300000002,3.0,148.44,1516683.52,5/9/19,90000000.0,Cushman & Wakefield
10892,S10893,GA Fulton 17-0021-LL-042,GA Fulton 7150 Peachtree Dunwoody Rd,30.0,,5.6,18550000.0,73830600.0,2016.0,0.486262285,3.0,133.67,2831325.3,4/3/17,89300000.0,CBRE
10893,S10894,GA Fulton S10894,GA Fulton 100 Hemingway Ln,24.0,,,,,,0.303315033,3.0,117.68,1554770.32,3/24/15,88000000.0,
10894,S10895,GA Cobb 16-0727-0-003-0,GA Cobb 1955 Bells Ferry Rd,33.0,,5.75,7884290.0,38300000.0,2017.0,0.39299701600000003,3.0,84.94,1454166.67,10/5/17,87250000.0,CBRE
10895,S10896,GA Fulton S10896,GA Fulton 13085 Morris Rd,18.0,,,,,,0.538177876,3.0,120.66,2828618.97,3/24/15,85000000.0,
10896,S10897,GA DeKalb 18-343-01-001,GA DeKalb 2311 Dunwoody Crossing,38.0,5.63,,,43585000.0,2013.0,0.23146965100000003,3.0,86.73,874500.47,7/31/14,82850000.0,CBRE
10897,S10898,GA Cobb 17-0784-0-002-0,GA Cobb 3500 Windcliff Dr,34.0,,5.0,4956560.0,43993700.0,2017.0,0.31670649100000003,2.0,138.98,1917363.05,8/15/18,82600000.0,CBRE
10898,S10899,GA Fulton 14-0046-0007-102,GA Fulton 180 Jackson St,9.0,,,17760000.0,71182600.0,2012.0,1.416506911,5.0,139.57,8611691.02,9/19/13,82500000.0,
10899,S10900,GA Cobb 17-0706-0-001-0,GA Cobb 2200 Woodlands Dr,35.0,,,27352730.0,55619500.0,2018.0,0.27037631,2.0,143.68,1692243.01,2/1/19,80500000.0,
10900,S10901,GA Fulton S10901,GA Fulton 8085 Adair Ln,34.0,,,,,,0.211889658,3.0,92.47,853513.51,12/28/16,78950000.0,CBRE
10901,S10902,GA DeKalb 18-265-03-011,GA DeKalb 3311 Flowers Rd,31.0,,6.0,25504125.0,73556300.0,2016.0,0.269049751,3.0,113.83,1334067.42,12/1/16,78750000.0,JLL
10902,S10903,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29.0,,,5690000.0,44213914.0,2018.0,0.343454964,3.0,110.69,1656047.95,4/30/19,77250000.0,CBRE
10903,S10904,GA Gwinnett R7031-007,GA Gwinnett 980 Walther Blvd,22.0,,4.53,6597400.0,56208000.0,2017.0,0.34092935799999996,3.0,120.4,1788033.4,2/15/18,77100000.0,CBRE
10904,S10905,GA Muscogee 110-006-001,GA Muscogee 6029 Flat Rock Rd,32.0,,6.66,3771622.0,45850334.0,2014.0,0.27850351,2.0,57.74,700460.83,8/31/15,76000000.0,Cushman & Wakefield
10905,S10906,GA DeKalb 18-233-06-049,GA DeKalb 2500 Shallowford Rd,17.0,,5.0,24596619.0,57498513.0,,0.682873222,3.0,146.21,4349112.43,1/19/16,73500000.0,Walker & Dunlop LLC
10906,S10907,GA Fulton 17-0021-LL-042,GA Fulton 7150 Peachtree Dunwoody Rd,30.0,,,18550000.0,49902100.0,2012.0,0.486262285,3.0,109.27,2314521.24,6/28/13,73000000.0,
10907,S10908,GA Muscogee S10908,GA Muscogee 6029 Flat Rock Rd,32.0,,,,,,0.27850351,2.0,54.93,666359.45,7/1/15,72300000.0,Cushman & Wakefield
10908,S10909,GA DeKalb 18-0349-01-006,GA DeKalb 100 Ashford Gables Dr,29.0,,4.75,23652300.0,46465400.0,2007.0,0.631588255,3.0,126.73,3486580.52,10/4/07,70150000.0,Newmark Knight Frank
10909,S10910,GA DeKalb S10910,GA DeKalb 4867 Ashford Dunwoody Rd,23.0,,,,,,0.79450743,4.0,80.76,2795097.53,12/15/15,69150713.0,
10910,S10911,GA Gwinnett R6169-001,GA Gwinnett 3201 Sunrise Village Ln,35.0,5.79,,8519500.0,32000000.0,2018.0,0.252074566,2.0,113.93,1251019.85,1/22/19,69000000.0,
10911,S10912,GA Cobb 17-1009-0-005-0,GA Cobb 1000 Shadowood Pky,45.0,,,9870530.0,57102500.0,2014.0,0.359565034,2.0,108.11,1693330.3,10/31/14,67000000.0,
10912,S10913,GA DeKalb 18-0109-04-006,GA DeKalb 500 Briarvista Way,23.0,,,10289200.0,26645360.0,2008.0,1.134649445,4.0,59.45,2938394.35,1/29/09,66613400.0,
10913,S10914,GA DeKalb 18-0273-02-016,GA DeKalb 1277 Cross Keys Dr,75.0,,,8966500.0,14558300.0,2005.0,0.198390813,2.0,152.69,1319551.35,5/1/06,66000000.0,
10914,S10915,GA Gwinnett R7041-249,GA Gwinnett 1435 Boggs Rd,19.0,,6.25,13010300.0,44000400.0,2011.0,0.099105422,3.0,205.15,885632.12,3/22/13,63500000.0,Hancock Real Estate Strategies
10915,S10916,GA DeKalb 18-315-01-008,GA DeKalb 3497 Meadowglenn Village Ln,34.0,,4.73,2448000.0,11225400.0,2017.0,0.205568405,2.0,93.57,837841.4,4/1/19,63500000.0,CBRE
10916,S10917,GA Cherokee 015N11-00000-002-00H-0000,GA Cherokee 1345 Towne Lake Hills S Dr,23.0,,,21377600.0,37640100.0,2016.0,0.20318592300000002,3.0,109.64,970404.98,11/30/17,62300000.0,
10917,S10918,GA Fulton 17-0076-0000-017,GA Fulton 7600 Roswell Rd,33.0,,,13537200.0,53161100.0,2004.0,0.132997879,3.0,85.27,493984.54,5/12/05,62000000.0,
10918,S10919,GA Cobb 17-1009-006,GA Cobb 1000 Shadowood Pky,45.0,,6.2,6997850.0,30130608.0,2005.0,0.359565034,2.0,99.84,1563803.17,10/12/06,61875000.0,CBRE
10919,S10920,GA Cobb 17-0708-0-001-0,GA Cobb 2121 Windy Hill Rd,45.0,,5.6,3878890.0,32643100.0,2017.0,0.483195592,3.0,69.83,1469879.52,11/15/17,61000000.0,Berkadia Real Estate Advisors
10920,S10921,GA DeKalb S10921,GA DeKalb 6750 Peachtree Industrial Blvd,47.0,,,,,,1.5803773030000001,2.0,90.6,6237166.32,7/11/18,60750000.0,Berkadia Real Estate Advisors
10921,S10922,GA Gwinnett S10922,GA Gwinnett 1500 Ridge Brook Trl,28.0,,,,,,0.2538617,3.0,83.83,927060.99,9/16/15,60500000.0,CBRE
10922,S10923,GA Fulton 06-0385-LL-367,GA Fulton 501 Northridge Rd,39.0,,6.04,,,,0.298077069,2.0,106.28,1379940.6,8/12/16,60400000.0,JLL
10923,S10924,GA Fulton 17-0076-0000-017,GA Fulton 7600 Roswell Rd,33.0,5.25,,5299280.0,18834810.0,2007.0,0.132997879,3.0,82.86,480041.43,11/6/07,60250000.0,
10924,S10925,GA Fulton 17-0023-LL-019,GA Fulton 7700 Colquitt Rd,38.0,,5.5,10640000.0,44052100.0,2016.0,0.295619729,2.0,87.75,1129969.99,12/20/16,60250000.0,JLL
10925,S10926,GA DeKalb 18-0265-03-011,GA DeKalb 3311 Flowers Rd,31.0,,,7482296.0,50331724.0,2002.0,0.269049751,3.0,86.99,1019481.62,5/21/03,60180000.0,CB Richard Ellis
10926,S10927,GA Gwinnett R7031-007,GA Gwinnett 980 Walther Blvd,22.0,5.83,8.2,6597400.0,37508000.0,2013.0,0.34092935799999996,3.0,91.43,1357838.59,3/12/15,58550000.0,CBRE
10927,S10928,GA Cobb 17-0706-0-001-0,GA Cobb 2200 Woodlands Dr,35.0,,6.5,6303640.0,29000000.0,2016.0,0.27037631,2.0,103.7,1221358.0,1/20/17,58100000.0,Newmark Knight Frank
10928,S10929,GA Fulton 17-0076-LL-017,GA Fulton 7600 Roswell Rd,33.0,,,15271000.0,42733300.0,2013.0,0.132997879,3.0,79.77,462114.57,7/21/14,58000000.0,CBRE
10929,S10930,GA Cobb 17-0855-0-006-0,GA Cobb 1550 Terrell Mill Rd,36.0,,,5085630.0,40000000.0,2014.0,0.46683584899999997,3.0,62.0,1260869.57,2/6/15,58000000.0,CBRE
10930,S10931,GA DeKalb 18-0349-01-006,GA DeKalb 100 Ashford Gables Dr,29.0,,,15666200.0,46465400.0,2005.0,0.631588255,3.0,103.49,2847167.0,11/1/05,57285000.0,Newmark Knight Frank
10931,S10932,GA Cobb 17-0839-0-009-0,GA Cobb 5900 Suffex Green Ln,35.0,,5.5,7691050.0,17437260.0,2011.0,0.264235911,3.0,95.97,1104651.16,5/29/12,57000000.0,JLL
10932,S10933,GA Fulton S10933,GA Fulton 5675 Roswell Rd,48.0,,,,,,0.336352761,3.0,93.56,1370764.64,9/29/17,56132812.0,CBRE
10933,S10934,GA Coweta W02-0-175,GA Coweta 10 Lakeside Way,29.0,,,2288500.0,31707755.0,2005.0,0.343454964,3.0,78.77,1178420.14,2/7/07,54970000.0,Cushman & Wakefield
10934,S10935,GA Muscogee S10935,GA Muscogee 6029 Flat Rock Rd,32.0,,,,,,0.27850351,2.0,41.71,506029.7,9/16/13,54904222.0,
10935,S10936,GA Fulton 14-0049-0007-013,GA Fulton 710 Peachtree St,67.0,6.2,,26750000.0,34421400.0,2013.0,6.542918255,18.0,110.66,31539351.85,12/24/14,54500000.0,Cushman & Wakefield
