,SCAPN,SCSitus_NumNam,PropID,Star_rating,City,State,Zip,County,For_sale_price,For_sale_status,Land_area,Num_units,Cap_rate,Vacancy_%,Avg_unit_sqft,Avg_Concession_%,Parking_per_unit,Days_on_mkt,Amenities,Year_built,Year_reno,Last_sale_date,Last_sale_price,Transit_dist_mile,Transit_walk_time_min,Const_material,Num_studio,Studio_rent_sqft,Studio_avg_sqft,Studio_concession_%,Studio_vacancy_%,Num_1_bed,1_bed_rent_sqft,1_bed_avg_sqft,1_bed_concession_%,1_bed_vacancy_%,Num_2_bed,2_bed_rent_sqft,2_bed_avg_sqft,2_bed_concession_%,2_bed_vacancy_%,Num_3_bed,3_bed_rent_sqft,3_bed_avg_sqft,3_bed_concession_%,3_bed_vacancy_%,Num_4_bed,4_bed_rent_sqft,4_bed_avg_sqft,4_bed_concession_%,4_bed_vacancy_%,2010_Avg_age,2019_Avg_age,2019_Pop_25_39,2024_Avg_age,2024_Pop_25_39
2943,TX Harris 1140480000001,TX Harris5600 Holly View Dr,P13512,2,Houston,TX,770912768,Harris,,N,5.0,165,,,706.0,0.0,,,"Laundry Facilities, Picnic Area",1980.0,,07/05/11,,17.6,,,,,,,,129.0,,650.0,,,36.0,,908.0,,,,,,,,,,,,,32.8,34.4,4419.0,35.7,4398.0
2944,TX Harris 1372060010002,TX Harris12353 Huffmeister Rd,P13513,3,Cypress,TX,774293671,Harris,,N,,170,,4.12,908.0,0.6,,,,2016.0,,,,23.09,,Masonry,,,,,,94.0,1.51,764.0,0.6,4.3,76.0,1.41,1085.0,0.6,4.0,,,,,,,,,,,35.4,36.8,1778.0,38.1,1902.0
2945,TX Dallas 00000516463250000,TX Dallas7526 Hunnicutt Rd,P13514,3,Dallas,TX,752271300,Dallas,,N,8.151,172,,8.14,933.0,3.6,1.9480000000000002,,"Picnic Area, Playground, Grill, Pet Play Area",1973.0,2007.0,11/28/12,"4,460,000",14.89,,Wood Frame,,,,,,30.0,1.01,760.0,0.9,6.7,142.0,0.9,970.0,4.1,8.5,,,,,,,,,,,33.5,34.5,3509.0,35.7,3474.0
2946,TX Brazoria 0066-0153-000,TX Brazoria460 Hwy 332,P13515,2,Lake Jackson,TX,77566,Brazoria,,N,8.97,164,,14.02,792.0,3.9,1.28,,"Laundry Facilities, Playground, Tennis Court",1978.0,,06/12/15,,,,Wood Frame,,,,,,80.0,1.18,585.0,1.0,13.8,56.0,1.0,908.0,7.4,14.3,28.0,0.95,1152.0,3.5,14.3,,,,,,35.5,35.8,3541.0,36.9,3560.0
2947,TX Ellis 175352,TX Ellis3450 I-35e Hwy,P13516,2,Waxahachie,TX,75167,Ellis,,N,24.06,165,,4.24,,0.0,0.909,,,1970.0,,07/07/16,"4,650,000",,,Wood Frame,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,34.2,516.0,35.3,551.0
2948,TX Denton R107996,TX Denton2500 Interstate 35,P13517,2,Denton,TX,762015123,Denton,,N,5.5,172,,1.74,577.0,0.4,1.163,,Laundry Facilities,1985.0,,11/21/16,,28.73,,Masonry,1.0,1.29,510.0,0.5,0.0,116.0,1.28,527.0,0.4,1.7,55.0,1.18,684.0,0.4,1.8,,,,,,,,,,,25.8,26.9,6605.0,28.1,6574.0
2949,TX Travis 512613,TX Travis6808 Interstate 35,P13518,3,Austin,TX,787456590,Travis,,N,5.25,176,,5.11,616.0,0.6,1.614,,"Business Center, Controlled Access, Fitness Center, Laundry Facilities, Sauna, Security System, Tennis Court, Basketball Court, Racquetball Court, Volleyball Court, Walking/Biking Trails, Multi Use Room",1983.0,,05/16/16,"16,500,000",7.31,,Wood Frame,26.0,1.89,408.0,0.6,3.9,90.0,1.53,557.0,0.6,5.6,60.0,1.32,793.0,0.6,5.0,,,,,,,,,,,30.2,32.5,6537.0,33.9,5885.0
2950,TX Dallas 00000577008500000,TX Dallas12001 Inwood Rd,P13519,4,Dallas,TX,75244,Dallas,,N,28.8316,168,,,1283.0,0.0,,,,2019.0,,,,8.05,,,,,,,,1.0,1.9,1384.0,0.0,,157.0,2.4,1219.0,0.0,,5.0,2.28,2083.0,0.0,,5.0,2.45,2453.0,0.0,,40.0,38.9,1815.0,39.4,2080.0
2951,TX Dallas 65105572510210000,TX Dallas1516 Irving Blvd,P13520,2,Irving,TX,750604453,Dallas,,N,6.6225,168,,3.57,806.0,2.2,1.19,,"Laundry Facilities, Playground",1964.0,2000.0,07/02/18,"12,300,000",7.26,,Wood Frame,,,,,,96.0,1.19,668.0,3.7,3.1,67.0,0.95,974.0,0.5,3.0,5.0,0.96,1220.0,1.0,20.0,,,,,,31.9,33.6,2974.0,35.1,3031.0
2952,TX Hunt 211620,TX Hunt2410 Jack Finney Blvd,P13521,3,Greenville,TX,75402,Hunt,,N,25.005,176,,0.57,977.0,3.1,,,"Business Center, Clubhouse, Fitness Center",2017.0,,12/20/18,"21,700,000",,,,,,,,,40.0,1.34,707.0,4.2,0.0,96.0,1.16,990.0,4.2,1.0,40.0,1.15,1216.0,0.3,0.0,,,,,,37.5,38.7,447.0,39.5,485.0
2953,TX Bexar 11697-001-0322,TX Bexar1000 Jackson Keller Rd,P13522,2,San Antonio,TX,78213    ,Bexar,,N,6.0,164,,16.46,1008.0,1.0,1.89,,"24 Hour Access, Clubhouse, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Grill, Planned Social Activities",1982.0,,,,3.84,,Masonry,3.0,1.22,572.0,4.2,33.3,37.0,0.97,729.0,1.0,16.2,107.0,0.86,1068.0,1.0,15.9,17.0,0.79,1318.0,1.0,17.7,,,,,,36.3,36.4,3941.0,37.2,4108.0
2954,TX Dallas 00000545176000000,TX Dallas1355 Jim Miller Rd,P13523,2,Dallas,TX,75217    ,Dallas,,N,10.014,174,,3.45,1030.0,0.5,1.2930000000000001,,24 Hour Access,1969.0,,,,14.89,,Wood Frame,,,,,,,,,,,112.0,0.87,953.0,0.5,3.6,62.0,0.78,1169.0,0.5,3.2,,,,,,29.9,31.8,3439.0,33.2,3551.0
2955,TX Hunt 90158,TX Hunt4115 Joe Ramsey Blvd,P13524,2,Greenville,TX,754017765,Hunt,,N,5.818,172,,2.33,789.0,0.4,1.163,,Laundry Facilities,1978.0,,,,,,Masonry,,,,,,115.0,0.85,724.0,0.4,1.7,57.0,0.75,920.0,0.5,3.5,,,,,,,,,,,37.9,36.8,1579.0,37.4,1618.0
2956,TX Tarrant 07580142,TX Tarrant8515 John T White Rd,P13525,3,Fort Worth,TX,761202703,Tarrant,,N,7.8716,176,,1.7,920.0,0.4,1.795,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Spa, Gated, Cabana, Grill, Pet Play Area, Wi-Fi",1999.0,,12/12/03,"14,750,000",18.83,,Wood Frame,,,,,,80.0,1.18,746.0,0.4,1.3,80.0,1.17,1040.0,0.4,1.3,16.0,1.22,1185.0,0.7,6.3,,,,,,32.7,33.9,1832.0,35.3,1592.0
2957,TX Dallas 00000725279000000,TX Dallas1810 John West Rd,P13526,2,Dallas,TX,752285269,Dallas,,N,8.057,176,,7.95,818.0,0.8,1.761,,"Clubhouse, Laundry Facilities, Playground, Gated, Laundry Service",1972.0,,06/23/15,,14.89,,Wood Frame,,,,,,76.0,1.28,641.0,0.8,7.9,80.0,1.09,910.0,0.8,7.5,20.0,1.01,1122.0,0.8,10.0,,,,,,32.3,33.2,5050.0,34.4,5057.0
2958,TX Kendall 48800,TX Kendall825 Johns Rd,P13527,4,Boerne,TX,780063507,Kendall,,N,6.816,172,,9.3,772.0,4.7,1.5119999999999998,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Gated, Grill, Wi-Fi, Sundeck",2005.0,,10/30/18,,28.04,,Masonry,,,,,,84.0,1.36,615.0,6.4,9.5,64.0,1.24,847.0,2.8,9.4,24.0,1.14,1119.0,5.4,8.3,,,,,,37.9,37.6,745.0,38.7,802.0
2959,TX Travis 167283,TX Travis12148 Jollyville Rd,P13528,3,Austin,TX,787592245,Travis,,N,9.161,176,,7.95,749.0,0.9,1.42,,"Business Center, Clubhouse, Courtyard, Fitness Center, Laundry Facilities, Waterfront, Grill, Planned Social Activities, Wi-Fi",1986.0,2005.0,03/10/16,,5.19,,Wood Frame,,,,,,128.0,1.42,659.0,0.9,7.8,48.0,1.26,990.0,0.9,8.3,,,,,,,,,,,36.4,38.7,4323.0,40.0,3954.0
2960,TX Harris 1378780000002,TX Harris290 Jones Rd,P13529,3,Houston,TX,77065,Harris,,N,,165,,,671.0,0.0,,,,2020.0,,,,23.05,,,,,,,,165.0,,671.0,,,,,,,,,,,,,,,,,,33.2,34.4,1972.0,36.1,1744.0
2961,TX Dallas 65079951110460000,TX Dallas1910 Josey Ln,P13530,2,Carrollton,TX,75006,Dallas,,N,6.2042,172,,1.16,828.0,0.3,,,"Business Center, Laundry Facilities, Laundry Service",1969.0,2014.0,11/13/18,,12.63,,Wood Frame,,,,,,88.0,1.22,712.0,0.3,1.1,84.0,1.21,950.0,0.3,1.2,,,,,,,,,,,31.6,33.8,5026.0,35.1,5302.0
2962,TX Dallas 001617000102A0000,TX Dallas105 Juliette Fowler St,P13531,2,Dallas,TX,752144876,Dallas,,N,14.0,164,,6.71,,0.0,0.0,,"Business Center, Fitness Center, Gameroom, Laundry Service, Planned Social Activities",1935.0,,,,8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,34.7,5492.0,36.2,4891.0
2963,TX Taylor 24413,TX Taylor1000 Justice Way,P13532,3,Abilene,TX,79602    ,Taylor,,N,6.28,172,,5.23,578.0,1.9,1.4709999999999999,,"Laundry Facilities, Picnic Area, Property Manager on Site, Corporate Suites, Grill",1982.0,,05/31/17,"7,808,187",3.23,,,32.0,1.21,431.0,0.6,6.3,104.0,1.12,537.0,2.8,4.8,36.0,0.87,828.0,0.6,5.6,,,,,,,,,,,36.3,36.3,1104.0,36.9,1169.0
2964,TX Denton R148088,TX Denton17910 Kelly Blvd,P13533,3,Dallas,TX,75287,Denton,,N,3.975,165,,7.27,583.0,0.0,0.0,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Property Manager on Site, Spa, Gated, Laundry Service, Pet Play Area, Planned Social Activities, Wi-Fi",1986.0,,04/03/17,"13,250,000",16.19,,Wood Frame,57.0,1.48,500.0,0.0,7.0,108.0,1.27,627.0,0.0,7.4,,,,,,,,,,,,,,,,32.5,34.3,9339.0,35.9,8888.0
2965,TX Dallas 00000433606000000,TX Dallas3001 Kendale Dr,P13534,2,Dallas,TX,752204761,Dallas,,N,3.81,173,,0.0,537.0,0.9,1.156,,"24 Hour Access, Laundry Facilities, Vintage Building",1977.0,2017.0,10/30/18,,0.78,16.0,Wood Frame,,,,,,170.0,1.52,529.0,0.3,0.0,3.0,0.96,1000.0,0.2,0.0,,,,,,,,,,,25.8,28.9,7952.0,31.3,7332.0
2966,TX Harris 0471150000068,TX Harris17730 Kieth Harrow Blvd,P13535,4,Houston,TX,770845713,Harris,,N,,168,,,,0.0,,,,2020.0,,,,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,34.3,4374.0,36.0,4519.0
2967,TX Fort Bend 0296-00-000-0800-910,TX Fort Bend12525 Kirkwood Rd,P13536,2,Stafford,TX,774772837,Fort Bend,,N,5.89,176,,6.25,845.0,6.5,0.9940000000000001,,"Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Gated, Grill, Laundry Service",1969.0,1996.0,10/16/13,"7,900,000",23.45,,Wood Frame,16.0,1.21,625.0,0.7,6.3,96.0,1.08,750.0,9.4,6.3,48.0,1.04,968.0,5.7,6.3,16.0,0.95,1268.0,0.7,6.3,,,,,,35.8,36.1,2769.0,37.3,2504.0
2968,TX El Paso T240-999-000H-3300,TX El Paso7900 Knights Dr,P13537,2,El Paso,TX,799154039,El Paso,,N,11.857000000000001,170,,4.71,1106.0,0.0,,,,1970.0,,,,11.15,,,,,,,,43.0,,662.0,,4.7,43.0,,938.0,,4.7,43.0,,1280.0,,4.7,41.0,,1566.0,,4.9,39.1,39.6,1424.0,40.0,1552.0
2969,TX Dallas 0082280B000020000,TX Dallas17250 Knoll Trail Dr,P13538,4,Dallas,TX,752481155,Dallas,,N,11.359000000000002,168,,23.21,1213.0,0.0,1.393,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Spa, Gated, Cabana, Grill, Guest Apartment, Planned Social Activities, Putting Greens",1990.0,,12/14/18,,13.12,,Wood Frame,,,,,,21.0,1.63,1048.0,0.0,23.8,126.0,1.53,1205.0,0.0,23.0,21.0,1.49,1424.0,0.0,23.8,,,,,,39.4,39.8,4216.0,41.0,4049.0
2970,TX Montgomery 2625-03-00300,TX Montgomery15707 Kuykendahl Ct,P13539,3,Conroe,TX,773843561,Montgomery,,N,,170,,0.59,821.0,0.3,,,"Business Center, Clubhouse, Fitness Center, Pool, Gameroom, Pet Play Area, Elevator, Lounge, Pet Washing Station",2017.0,,,,28.98,,Masonry,,,,,,112.0,0.76,730.0,0.3,0.0,58.0,1.21,997.0,0.4,1.7,,,,,,,,,,,36.3,39.2,635.0,40.8,816.0
2971,TX Tarrant 04872096,TX Tarrant8900 La Palma Dr,P13540,3,Fort Worth,TX,761162946,Tarrant,,N,10.1697,168,,5.95,1068.0,0.7,1.083,,"Controlled Access, Clubhouse, Laundry Facilities, Property Manager on Site, Gated",1982.0,,07/31/12,,35.26,,Wood Frame,,,,,,,,,,,84.0,0.86,980.0,0.7,6.0,84.0,0.83,1155.0,0.7,6.0,,,,,,32.9,33.7,4900.0,34.9,4852.0
2972,TX El Paso L070-999-0010-0200,TX El Paso365 La Puesta,P13541,3,El Paso,TX,799328504,El Paso,,N,11.5109,172,,,1069.0,0.2,,,Playground,2012.0,,,,24.0,,,,,,,,50.0,0.24,967.0,0.2,0.0,72.0,0.25,1083.0,0.3,0.0,25.0,0.29,1100.0,0.3,0.0,25.0,0.31,1200.0,0.2,0.0,31.8,33.3,983.0,34.5,1049.0
2973,TX Harris 1032540000009,TX Harris2200 Lake Village Dr,P13542,2,Kingwood,TX,773393340,Harris,,N,7.4615,178,,3.37,952.0,1.2,1.1179999999999999,,"Courtyard, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Grill, Laundry Service, Package Service, Maintenance on site",1977.0,,08/04/16,,14.52,,Wood Frame,,,,,,58.0,1.2,678.0,0.5,3.5,92.0,1.04,1025.0,1.9,3.3,28.0,1.06,1281.0,0.5,3.6,,,,,,42.0,42.5,1156.0,43.0,1277.0
2974,TX Denton R121436,TX Denton805 Lakeside Cir,P13543,4,Lewisville,TX,75057,Denton,,N,8.8,168,,2.98,1069.0,0.5,1.19,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Spa, Waterfront, Gated, Grill",1998.0,,02/15/13,,11.48,,Wood Frame,,,,,,,,,,,72.0,1.26,976.0,0.5,2.8,96.0,1.2,1137.0,0.5,3.1,,,,,,30.2,31.7,2739.0,33.3,2307.0
2975,TX Tarrant 02145154,TX Tarrant525 Lamar Blvd,P13544,3,Arlington,TX,760113700,Tarrant,,N,7.54,176,,,682.0,0.0,2.04,,"Clubhouse, Laundry Facilities, Gated, Laundry Service",1974.0,2007.0,02/12/14,,14.32,,Wood Frame,,,,,,128.0,,601.0,,,48.0,,900.0,,,,,,,,,,,,,33.3,33.8,5334.0,35.1,5092.0
2976,TX Travis 02361202080000,TX Travis8071 Lamar Blvd,P13545,2,Austin,TX,787536200,Travis,,N,14.5975,176,,14.77,748.0,1.0,1.705,,"24 Hour Access, Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Property Manager on Site, Planned Social Activities",1966.0,,08/23/18,"13,000,000",5.19,,Wood Frame,,,,,,28.0,1.42,630.0,1.0,14.3,102.0,1.47,730.0,1.0,14.7,46.0,1.45,860.0,1.0,15.2,,,,,,31.8,34.2,7317.0,35.7,6690.0
2977,TX Travis 02391605040000,TX Travis9036 Lamar Blvd,P13546,3,Austin,TX,787534788,Travis,,N,13.84,172,,3.49,839.0,0.5,1.453,,"Controlled Access, Laundry Facilities, Property Manager on Site, Spa, Gated, Package Service, Volleyball Court, Storage Space, Maintenance on site, Sundeck",1983.0,,05/12/11,"6,500,000",5.19,,Wood Frame,,,,,,92.0,1.48,692.0,0.5,3.3,80.0,1.28,1008.0,0.5,3.8,,,,,,,,,,,28.6,31.7,10075.0,33.4,9377.0
2978,TX Galveston 0011-0011-0005-000,TX Galveston6130 Largo Mar Blvd,P13547,4,Texas City,TX,77592,Galveston,,N,,170,,,715.0,0.0,,,,2020.0,,,,6.74,,,,,,,,170.0,,715.0,,,,,,,,,,,,,,,,,,42.5,43.8,29.0,44.8,32.0
2979,TX Tarrant 03435261,TX Tarrant3254 Las Vegas Trl,P13548,2,Fort Worth,TX,761164904,Tarrant,,N,8.599,168,,39.29,984.0,1.0,1.137,,"Clubhouse, Laundry Facilities, Playground",1970.0,,05/28/19,,34.41,,Masonry,,,,,,56.0,0.83,723.0,1.0,39.3,112.0,0.71,1115.0,1.0,39.3,,,,,,,,,,,33.6,33.1,6369.0,34.3,6453.0
2980,TX Lubbock R174796,TX Lubbock2104 LaSalle Ave,P13549,4,Lubbock,TX,79407    ,Lubbock,,N,8.0037,166,,3.61,625.0,0.0,1.205,,"24 Hour Access, Business Center, Property Manager on Site, Breakfast/Coffee Concierge, Furnished Units Available, Planned Social Activities, Online Services",2004.0,,,,16.26,,Masonry,,,,,,116.0,1.14,550.0,0.0,3.5,50.0,0.97,800.0,0.0,4.0,,,,,,,,,,,29.7,30.8,2710.0,32.0,2876.0
2981,TX Bexar 12806-001-0023,TX Bexar2715 Lasses Blvd,P13550,3,San Antonio,TX,78223,Bexar,,N,5.2883,174,,2.3,730.0,0.4,1.2930000000000001,,"Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Tennis Court, Grill, Maintenance on site",1965.0,,02/21/19,,13.7,,Masonry,15.0,1.38,485.0,0.8,6.7,98.0,1.23,620.0,0.4,1.0,60.0,0.96,965.0,0.5,3.3,1.0,0.93,1100.0,0.7,0.0,,,,,,33.6,33.9,3581.0,35.0,3690.0
2982,TX Harris 1143690000001,TX Harris2001 Laverne St,P13551,2,Houston,TX,770806700,Harris,,N,6.6679,176,,6.82,743.0,0.8,1.25,,"Courtyard, Laundry Facilities, Playground, Gated, Pet Play Area",1977.0,,04/29/13,,24.58,,Masonry,,,,,,128.0,1.13,675.0,0.8,7.0,48.0,1.03,922.0,0.8,6.3,,,,,,,,,,,32.2,33.9,6722.0,35.4,6591.0
2983,TX Williamson R060265,TX Williamson1501 Lawnmont Dr,P13552,3,Round Rock,TX,786646623,Williamson,,N,8.979,176,,,712.0,0.3,2.045,,"Laundry Facilities, Property Manager on Site, Laundry Service, Package Service, Maintenance on site",1984.0,,04/05/93,"2,000,000",5.19,,Wood Frame,,,,,,48.0,1.39,530.0,0.3,0.0,128.0,1.09,780.0,0.3,0.0,,,,,,,,,,,31.2,33.2,5385.0,34.8,5273.0
2984,TX Harris 1157250000001,TX Harris920 Lawrence St,P13553,3,Tomball,TX,773753358,Harris,,N,5.0355,168,,2.98,779.0,1.3,2.0,,"Fitness Center, Playground, Pool, Property Manager on Site, Package Service, Storage Space, Maintenance on site, Sundeck",1984.0,,02/20/18,"12,155,000",20.63,,Wood Frame,,,,,,88.0,1.38,613.0,2.3,3.4,80.0,1.13,962.0,0.4,2.5,,,,,,,,,,,41.5,38.5,1303.0,38.6,1307.0
2985,TX Hays R35760,TX Hays1001 Leah Ave,P13554,4,San Marcos,TX,786667643,Hays,,N,6.62,168,,14.29,814.0,1.0,2.024,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Playground, Property Manager on Site, Spa, Gated, Tanning Salon, Video Patrol, Basketball Court, Car Wash Area, Gameroom, Grill, Laundry Service, Pet Play Area, Shuttle to Train, Wi-Fi",2001.0,,07/18/17,"18,450,000",37.32,,Wood Frame,,,,,,98.0,1.31,683.0,1.0,14.3,70.0,1.2,998.0,1.0,14.3,,,,,,,,,,,34.6,33.8,3443.0,34.1,4297.0
2986,TX Hays R23497,TX Hays1101 Leah Ave,P13555,3,San Marcos,TX,78666,Hays,,N,7.995,168,,6.55,908.0,0.7,1.4880000000000002,,"Business Center, Laundry Facilities, Picnic Area, Property Manager on Site, Spa, Basketball Court, Grill, Package Service, Volleyball Court, Maintenance on site, Sundeck",1985.0,,08/22/17,"15,600,000",37.54,,Wood Frame,,,,,,48.0,1.23,713.0,0.7,6.3,112.0,1.16,974.0,0.7,6.3,8.0,1.27,1153.0,0.7,12.5,,,,,,34.6,33.8,3313.0,34.0,4127.0
2987,TX Dallas 00000448243000000,TX Dallas3035 Ledbetter Dr,P13556,3,Dallas,TX,752167665,Dallas,,N,6.244,166,,9.64,739.0,0.9,1.205,,"Laundry Facilities, Playground",1969.0,2000.0,02/10/17,,14.89,,Wood Frame,,,,,,18.0,1.28,552.0,1.0,16.7,141.0,1.17,734.0,0.9,8.5,2.0,1.01,976.0,1.0,0.0,5.0,0.79,1468.0,1.0,20.0,36.2,36.5,2015.0,37.2,2108.0
2988,TX Hays R45928,TX Hays520 Linda Dr,P13557,3,San Marcos,TX,78666,Hays,,N,6.72,176,,0.57,757.0,1.6,1.42,,"Laundry Facilities, Property Manager on Site",1983.0,,01/01/15,,34.83,,Wood Frame,,,,,,48.0,1.18,616.0,0.3,0.0,128.0,1.02,810.0,2.1,0.8,,,,,,,,,,,30.0,31.3,2733.0,32.4,3329.0
2989,TX Dallas 60094500130010000,TX Dallas803 Link Dr,P13558,2,Duncanville,TX,751162657,Dallas,,N,7.7829999999999995,164,,,950.0,0.3,1.646,,"Clubhouse, Property Manager on Site, Furnished Units Available, Package Service, Storage Space, Maintenance on site",1970.0,,,,18.35,,Wood Frame,,,,,,30.0,1.31,824.0,0.3,0.0,110.0,1.23,930.0,0.3,0.0,24.0,1.24,1200.0,0.3,0.0,,,,,,34.5,35.1,2735.0,36.0,2807.0
2990,TX Harris 0222420000081,TX Harris215 Little York Rd,P13559,2,Houston,TX,77076,Harris,,N,6.2865,176,,13.64,925.0,1.0,1.705,,"Clubhouse, Laundry Facilities",1973.0,,,,20.63,,,,,,,,58.0,0.73,696.0,1.0,15.5,80.0,0.69,928.0,1.0,13.8,28.0,0.61,1186.0,1.0,10.7,10.0,0.59,1500.0,1.0,10.0,30.3,32.1,4678.0,33.5,4684.0
2991,TX Travis 02140005230000,TX Travis2505 Longview St,P13560,4,Austin,TX,787054210,Travis,,N,1.608,167,,2.99,1130.0,0.4,1.018,,"24 Hour Access, Controlled Access, Clubhouse, Fitness Center, Picnic Area, Property Manager on Site, Security System, Tanning Salon, Breakfast/Coffee Concierge, Furnished Units Available, Gameroom, Grill, Media Center/Movie Theatre, Elevator",2012.0,,02/11/16,,5.19,,Reinforced Concrete,11.0,2.12,532.0,0.4,0.0,26.0,2.28,494.0,0.4,3.9,40.0,2.04,1026.0,0.6,5.0,1.0,2.82,1063.0,0.4,0.0,89.0,2.26,1437.0,0.4,2.3,25.3,28.2,20984.0,29.5,19985.0
2992,TX Brazoria 0225-0053-110,TX Brazoria2400 Loop 35 Byp,P13561,3,Alvin,TX,77511,Brazoria,,N,6.83,171,,5.85,838.0,1.8,1.053,,"Courtyard, Playground, Property Manager on Site, Package Service, Maintenance on site",1970.0,,08/04/16,,6.74,,Masonry,,,,,,69.0,1.08,728.0,3.7,5.8,88.0,1.02,872.0,0.7,5.7,14.0,0.93,1164.0,0.7,7.1,,,,,,34.3,34.9,1015.0,36.2,961.0
2993,TX Bexar 14315-000-0030,TX Bexar3222 Loop 410,P13562,2,San Antonio,TX,78213,Bexar,,N,4.82,170,,15.29,477.0,1.0,0.0,,"Courtyard, Fitness Center, Laundry Facilities, Picnic Area, Grill",1970.0,,,,4.87,,Wood Frame,100.0,1.43,405.0,1.0,15.0,40.0,1.41,499.0,1.0,15.0,30.0,1.21,686.0,1.0,16.7,,,,,,,,,,,35.5,35.8,3867.0,36.8,3845.0
2994,TX Tarrant 04160711,TX Tarrant5045 Loop 820,P13563,2,Fort Worth,TX,76119    ,Tarrant,,N,126.0743,171,,4.68,,0.0,0.07,,,,,10/14/08,,25.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,37.3,891.0,38.3,950.0
2995,TX Bexar 11714-000-0250,TX Bexar9525 Lorene,P13564,3,San Antonio,TX,78216,Bexar,,N,2.75,178,,5.06,777.0,0.6,0.843,,"Laundry Facilities, Basketball Court, Laundry Service",1968.0,2005.0,04/29/13,,2.3,,Masonry,,,,,,120.0,1.01,641.0,0.5,4.2,54.0,0.82,1047.0,0.6,5.6,4.0,0.85,1212.0,1.0,25.0,,,,,,37.8,37.6,3042.0,38.4,3023.0
2996,TX Bexar 12811-001-0470,TX Bexar7458 Louis Pasteur Dr,P13565,2,San Antonio,TX,782294533,Bexar,,N,6.24,172,,11.05,715.0,9.1,1.4880000000000002,,"Business Center, Clubhouse, Fitness Center, Laundry Facilities, Playground, Laundry Service, Lounge",1979.0,,05/01/15,,7.85,,Wood Frame,,,,,,84.0,1.4,609.0,6.8,10.7,88.0,1.42,815.0,10.8,11.4,,,,,,,,,,,34.6,34.1,7032.0,35.2,6099.0
2997,TX Bexar 12813-003-0017,TX Bexar7733 Louis Pasteur Dr,P13566,4,San Antonio,TX,78229,Bexar,,N,4.707,164,,4.88,1138.0,2.1,1.829,,"Business Center, Controlled Access, Clubhouse, Fitness Center, Laundry Facilities, Picnic Area, Property Manager on Site, Gated, Grill, Laundry Service, Maid Service, Package Service, Pet Play Area, Storage Space, Elevator, Maintenance on site",1996.0,,,,7.51,,Masonry,2.0,3.41,487.0,1.0,50.0,72.0,1.49,840.0,2.7,4.2,73.0,1.19,1297.0,1.6,4.1,17.0,1.06,1793.0,2.2,5.9,,,,,,33.2,33.1,6030.0,34.2,5240.0
2998,TX Dallas 00000811090500000,TX Dallas9275 Lyndon B Johnson Fwy,P13567,2,Dallas,TX,752433401,Dallas,,N,6.03,172,,6.4,765.0,0.7,0.872,,Laundry Facilities,1973.0,,09/29/16,,14.12,,Wood Frame,,,,,,142.0,1.26,677.0,0.7,6.3,30.0,0.73,1185.0,0.9,6.7,,,,,,,,,,,32.8,34.7,4748.0,36.6,4311.0
2999,TX Harris 1195730010001,TX Harris3814 Lyons Ave,P13568,3,Houston,TX,77020,Harris,,N,1.7506,165,,5.45,581.0,0.7,0.909,,,1997.0,,,,14.18,,Masonry,35.0,1.49,362.0,0.6,5.7,80.0,1.14,556.0,0.7,5.0,50.0,1.02,774.0,0.7,6.0,,,,,,,,,,,33.6,34.7,3625.0,35.9,3695.0
3000,TX Lubbock R174540,TX Lubbock2408 Mac Davis Ln,P13569,4,Lubbock,TX,79401,Lubbock,,N,5.1954,163,,9.82,1348.0,1.0,,,"Business Center, Controlled Access, Fitness Center, Property Manager on Site, Spa, Gated, Tanning Salon, Furnished Units Available, Gameroom, Grill, Planned Social Activities",2004.0,,,,11.26,,,,,,,,,,,,,20.0,1.72,914.0,1.0,10.0,,,,,,143.0,0.95,1408.0,1.0,9.8,25.8,27.0,5687.0,28.4,6669.0
3001,TX Jefferson 053220-000-000300-00000-4,TX Jefferson3710 Magnolia St,P13570,3,Beaumont,TX,77703    ,Jefferson,,N,13.9068,168,,1.19,1077.0,0.3,1.548,,"Clubhouse, Laundry Facilities, Playground, Gated",2009.0,,09/30/08,,13.13,,Wood Frame,,,,,,24.0,0.78,727.0,0.5,4.2,84.0,0.66,1012.0,0.3,1.2,60.0,0.63,1307.0,0.3,0.0,,,,,,32.5,33.6,1621.0,34.8,1693.0
